x,y-3,y-2,y-1,y0,y1,y2,y3
0.0,0.03830412803519013,0.04213896023984907,0.04606018590513428,0.0500587158644907,0.054126154325107735,0.05825474403263988,0.06243731615949698
0.0031478884304506943,0.03830361741565322,0.042138409582990095,0.04605959565319781,0.050058086548802505,0.05412548655088255,0.058254038465842796,0.06243657351548033
0.006295776860901389,0.03830208555198152,0.042136757606954525,0.04605782489151896,0.05005619859544379,0.05412348322147434,0.05825192175826627,0.06243434557577898
0.009443665291352083,0.03829953242899486,0.04213400429536904,0.04605487360249182,0.050053051985535106,0.05412014431668829,0.05824839388835828,0.062430632317442024
0.012591553721802777,0.03829595802140219,0.042130149620954654,0.046050741756783316,0.05004864668762098,0.054115469802876896,0.058243454820209276,0.06242543370222856
0.015739442152253473,0.038291362293815544,0.04212519354554095,0.04604542931334811,0.05004298265768527,0.054109459632955534,0.05823710450356831,0.06241874967662422
0.018887330582704167,0.03828574520076948,0.042119136020086385,0.046038936219449406,0.050036059839172524,0.05410211374642455,0.0582293428738655,0.0624105801718638
0.02203521901315486,0.03827910668674623,0.042111976984704216,0.04603126241068586,0.05002787816301572,0.05409343206939757,0.0582201698522405,0.06240092510396044
0.025183107443605555,0.03827144668620621,0.04210371636869457,0.0460224078110245,0.05001843754767019,0.054083414514635934,0.05820958534557821,0.062389784373741326
0.02833099587405625,0.038262765123624524,0.042094354090581945,0.04601237233283971,0.05000773789915325,0.054072060981589655,0.0581975892465501,0.06237715786689035
0.031478884304506946,0.0382530619135326,0.04208389005815883,0.046001155876958036,0.04999577911109089,0.05405937135644477,0.05818418143366258,0.062363045453996555
0.034626772734957637,0.038242336960565795,0.04207232416853491,0.04598875833270927,0.04998256106476951,0.05404534551217681,0.05816936177131137,0.06234744699060972
0.037774661165408334,0.03823059015951672,0.04205965630819252,0.04597517957798348,0.049968083629195297,0.054029983308610835,0.05815313010984281,0.062330362317302546
0.040922549595859024,0.03821782139539391,0.042045886353047644,0.045960419479294176,0.0499523466611584,0.05401328459248772,0.058135486285621193,0.062311791259739055
0.04407043802630972,0.03820403054348644,0.04203101416851708,0.04594447789184744,0.04993535000530468,0.053995249197537086,0.058116430121103416,0.06229173362875008
0.04721832645676041,0.038189217469434274,0.0420150396095911,0.04592735465961746,0.0499170934942127,0.0539758769445563,0.05809596142491912,0.062270189220414864
0.05036621488721111,0.038173382029304245,0.04199796252091311,0.04590904961542812,0.049897576948477865,0.05395516764149665,0.05807407999195855,0.06224715781615022
0.05351410331766181,0.038156524069671946,0.04197978273686403,0.04588956258104061,0.04987680017680251,0.053933121083554955,0.05805078560346608,0.06222263918280559
0.0566619917481125,0.03813864342770941,0.041960500081653626,0.045868893367247636,0.049854762976092405,0.05390973705327304,0.058026078027141305,0.0621966330727652
0.059809880178563195,0.03811973993127842,0.041940114369417504,0.04584704177397363,0.049831465131559914,0.053885015320642625,0.05799995701724597,0.06216913922405721
0.06295776860901389,0.03809981339903036,0.04191862540432049,0.045824007590381285,0.049806906416833524,0.05385895564321756,0.057972422314718566,0.06214015736046945
0.06610565703946458,0.03807886364051115,0.04189603298066616,0.045799790594984686,0.04978108659407399,0.053831557766232635,0.05794347364729471,0.062109687191672175
0.06925354546991527,0.03805689045627289,0.0418723368830121,0.04577439055576869,0.04975400541409663,0.053802821422728714,0.05791311072963548,0.062077728413347834
0.07240143390036596,0.03803389363799112,0.04184753688629203,0.04574780723031461,0.04972566261650106,0.05377274633368524,0.057881333263461524,0.06204428070732746
0.07554932233081667,0.038009872968588224,0.041821632755944124,0.04572004036593264,0.04969605792980677,0.0537413322081591,0.0578481409376952,0.06200934374173477
0.07869721076126736,0.03798482822236311,0.041794624248045184,0.04569108969980087,0.04966519107159604,0.0537085787434306,0.057813533428608746,0.06197291717113678
